stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,6,4,0,9,0,1,0,0,0,0,0,1,0,0,0,0,1,3,11,128,0,0,0,0,3,54,0,0,0,1,0,0,0,0,0,0,1,0,0,0
72hpf,9.58,1.41,0,3.1,0,2.54,0,0,0,0,0,0,0,0,0,0,0.56,7.05,0,7.61,0,0,0.85,0,24.24,11.27,0,0,0,4.51,0,0,0,1.13,0,0.28,0,0,0,0
21Day,12.58,0.74,0,7.77,0,2.96,0,0.37,0,0,0,0,1.85,0,1.48,0,0.74,5.18,0.37,7.4,0,0,1.11,0,5.55,2.59,0,1.11,0,2.59,4.07,0,0,0,0.37,1.48,0,0.37,0,0.37
3Month,49.82,3.02,1.14,10.4,0.1,0,0.42,0.83,0.83,3.22,0.21,0,12.38,5.62,0.62,4.68,2.7,4.58,3.22,6.35,1.35,0.21,1.04,0.83,0.83,0.21,1.66,0.31,0,0.21,1.66,0.1,4.06,0.21,0,0,0,1.25,1.87,3.95
22Month,48.78,2.32,0.27,3.55,0,0,0.27,0.27,0.55,4.37,0.41,0,18.72,0.82,0.55,2.6,1.37,0.41,3.01,4.1,0.27,1.23,0.27,0,0.41,0,0.68,0.27,0.14,0.14,0.14,0,0.55,0.27,0.14,0,0,0,0,1.5
