stage,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Nephron.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Retinal.pigment.epithelial.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,2,0,1
72hpf,0,0,0.281848056003223,0,0,0,0,0.84554416800967,0.281848056003223,0,1.12739222401289,0,0,0
21Day,0,0.739973720528564,0,1.10996058079285,0,0,0.369986860264282,0.369986860264282,0,0,0.739973720528564,0.369986860264282,0,0
3Month,0.104017006644673,0.104017006644673,0,0,0.520085033223363,0,0.104017006644673,0,0.312051019934018,0.312051019934018,0,0,0.104017006644673,0
22Month,0,0,0,0,0,0.136649431988133,0,0,0,0,0,0,0,0
