stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.28,0,0.85,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,0.37,0.37,18.87,6.66,4.44,0,0.37,1.48,0,0,2.96,0.37,1.11,73.63,0.37,2.22,0.74,8.51,0,0,2.22,0.37,7.4,4.81,1.85,0,0,2.96,3.7,0,0.74,0.74,0.37,0.74,0,0,0.37
3Month,0.1,1.56,12.79,20.8,0,0.52,0.1,20.7,4.16,0.21,114.83,6.97,0.31,369.88,1.04,3.54,2.18,5.41,0.94,0.21,1.66,0.83,0.83,0.1,7.8,0,0,0.1,3.12,2.81,0.31,0,0,1.14,0.62,2.08,3.33
22Month,0,0.68,5.88,4.65,0,0,0,6.15,1.09,0.14,76.11,0.14,0,204.43,0.14,0.14,0.68,1.37,0.14,0.82,0.27,0,0.14,0,2.46,0.41,0.41,0,0.55,0.55,0.55,0,0,0.55,0,0,0.27
