stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,15,1,0,90,2,0,0,1,0,0,0,0,1,1,0,0,0,2,6,9,300,0,0,0,0,14,1627,0,0,9,0,0,3,0,0,1,0,0,0
72hpf,3.38,3.95,0,12.97,34.95,5.92,0,0.56,0,0,0.28,0,0,0,0,0,0,72.72,46.22,0.28,109.92,0,4.79,0.56,0.28,36.36,114.43,0,0.28,104.57,0.56,0,27.9,0,0.56,3.38,0,0,0
21Day,6.66,0.37,3.33,11.84,27.38,7.77,0,1.48,0,0,0,0,0,4.07,0,2.96,1.48,0,5.92,3.33,244.56,0,0,8.14,0,20.72,67.34,0.74,0.74,71.04,9.62,0.37,14.06,0,4.44,15.17,0,0,0.37
3Month,0.73,10.19,0.1,21.01,2.5,0,0.31,0.1,0.52,1.66,2.91,0,0,5.3,1.98,0,3.12,1.04,4.58,1.56,78.53,8.22,0.1,3.33,0.62,0.52,3.54,0.62,0,0.52,0.62,2.7,1.14,0.1,0,4.37,0.83,1.25,1.25
22Month,0.14,3.01,0.27,13.12,0.41,0,1.09,0,0.41,0.96,2.32,0.14,0,10.93,0.41,0.14,1.78,0.82,0.41,1.91,85.54,1.09,0.55,2.46,0,0.14,3.42,0.55,0.41,0.14,0.14,2.32,0.55,0.14,0,1.91,0.41,0,0.41
