stage,Epithelial.cell,Granulocyte,Hepatocyte,Ionocyte,Keratinocyte,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Spermatocyte
24hpf,1,0,0,0,1,1,0,0,8,0,0,0
72hpf,0,0,0,0,0,0.563696112006446,0.281848056003223,3.38217667203868,0.563696112006446,0.281848056003223,0,0
21Day,0,0,0,0,0,0.739973720528564,0,0,0,0,0,0
3Month,0.208034013289345,0.104017006644673,0.416068026578691,0.104017006644673,0,0,0,0,0,0,0.208034013289345,1.04017006644673
