stage,Epithelial.cell,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Macrophage,Mesenchymal.cell,Neural.cell,Oligodendrocyte,Osteoblast,T.cell
21Day,1.10996058079285,0,0,0,0.369986860264282,0,0,0,0,0.369986860264282,0,0.739973720528564,0
3Month,0.312051019934018,0,0,0.104017006644673,0,0.208034013289345,0,0.520085033223363,0.208034013289345,0,0,0,0.104017006644673
22Month,0,0.136649431988133,0.136649431988133,0.136649431988133,0,0,0.136649431988133,0.683247159940666,0.136649431988133,0,0.136649431988133,0,0
