stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythrocyte..Liver.,Erythroid.progenitor.cell,Granulocyte,Granulosa.cell,Hatching.gland,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,21,8,67,1,1,0,2,3,0,7,0,0,1,0,5,24,16,81,0,0,1,22,661,1,0,14,0,0,0,0,0,1,0,0,0
72hpf,0.563696112006446,0,0.563696112006446,0.563696112006446,2.53663250402901,0,0.563696112006446,0.281848056003223,0,0,0,0,0,0,1.97293639202256,5.35511306406124,0.281848056003223,7.60989751208703,0.281848056003223,0,0,23.1115405922643,28.1848056003223,0,0,5.35511306406124,0,0,1.12739222401289,0,0,0.281848056003223,0,0,0
21Day,2.21992116158569,0,5.54980290396423,0,19.9792904542712,0,5.91978976422852,0.369986860264282,0,0,0.369986860264282,0.739973720528564,1.47994744105713,0,1.10996058079285,2.21992116158569,1.47994744105713,2.95989488211426,0,0.369986860264282,0,3.69986860264282,10.7296189476642,0,0,0.369986860264282,0.369986860264282,0,1.84993430132141,0.369986860264282,0.369986860264282,0,0,0,0.739973720528564
3Month,0.208034013289345,0,2.39239115282747,0,0,0.208034013289345,0.416068026578691,1.45623809302542,0,0,10.7137516844013,1.76828911295943,0.208034013289345,1.24820407973607,0,0.832136053157381,0.624102039868036,0.728119046512708,0,0.208034013289345,0.104017006644673,0.104017006644673,0,0.104017006644673,0,0,0.208034013289345,2.2883741461828,0,0,0,0,0.312051019934018,1.56025509967009,1.24820407973607
22Month,0,0,0.546597727952532,0,0,0,0,2.73298863976266,0.273298863976266,0,18.7209721823742,0.683247159940666,0.956546023916932,2.18639091181013,0,0,2.73298863976266,0.273298863976266,1.50314375186946,0,0,0,0,0,0.136649431988133,0,0,0.683247159940666,0,0,0,0,0,0,0
