stage,Granulocyte,Hepatocyte,Keratinocyte,Retinal.pigment.epithelial.cell,Smooth.muscle.cell
21Day,0,0,0,0.369986860264282,0
3Month,0,0,0.104017006644673,0,0.104017006644673
22Month,0.136649431988133,0.136649431988133,0,0,0
