stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythroid.progenitor.cell,Granulocyte,Hatching.gland,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,T.cell
24hpf,23,9,0,57,1,2,0,218,0,0,2,14,48,43,96,1,1,48,731,1,15,0,0,1,3,0
72hpf,0,0.281848056003223,0,20.0112119762289,0,0.281848056003223,0.281848056003223,0.563696112006446,0,0,0,0.563696112006446,1.69108833601934,0.281848056003223,2.25478444802579,0,0,9.58283390410959,4.22772084004835,0,1.97293639202256,0,0,0.84554416800967,0.281848056003223,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0.369986860264282,0,0,0,0.369986860264282,0,0,0,0
3Month,0,0,0.208034013289345,0.104017006644673,0,0,0.312051019934018,0,0.104017006644673,0.208034013289345,0,0,0,0,1.97632312624878,0,0.312051019934018,0,0,0,0,0.104017006644673,0.416068026578691,0,0,0.208034013289345
