stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,133,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,4,4,13,8,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,207.16,3.1,0,11.84,4.51,4.23,0,0,0,0,0,0,0,0,0,0,2.25,13.81,1.97,8.17,0,0,0.56,0,64.83,41.43,0.85,0.28,17.47,0.56,0,4.79,0.28,0.28,1.13,0,0,0
21Day,425.11,4.07,2.22,35.15,5.18,16.28,0,4.07,5.55,1.11,0,0,4.81,0.74,5.55,2.96,1.48,13.32,5.55,52.54,0,0,15.54,0,38.48,35.52,1.11,4.44,35.52,10.36,0.74,1.48,0.74,7.03,1.48,0,0,2.96
3Month,17.79,1.04,0.52,11.55,0.21,0,0.1,0.1,86.65,1.14,0.1,0,5.41,2.29,0.31,3.12,1.35,1.56,2.18,5.41,0.52,0.1,1.04,0.62,0.52,0.1,0.83,0.21,0.73,0.21,1.77,0.42,0,0,0,0.73,0.73,3.54
22Month,15.17,0.55,1.23,7.52,0.55,0,0.14,0.14,48.24,0.96,0.68,0,7.11,1.09,0.27,4.92,1.09,0.68,0.96,4.24,0,0.14,1.91,0,0.96,0.14,0.27,0.41,0,0.14,0.55,0.55,0.27,0,0,0.14,0,0.27
