stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,56,9,0,75,2,2,0,1,0,0,1,0,51,0,0,0,0,6,47,76,131,0,1,0,0,86,774,0,0,0,14,0,0,0,0,0,4,0,0,0
72hpf,40.3,4.79,0,20.29,3.38,21.14,0,4.79,0,0,0.56,0,0,0.28,0,3.1,0.28,29.03,72.72,6.48,46.22,0,8.74,0.85,1.97,246.9,157.83,2.25,1.69,0,40.87,7.33,0.85,20.86,3.38,2.82,8.46,0,0,0
21Day,52.91,4.44,6.66,117.29,4.44,72.15,0,42.55,0,1.48,4.07,0,0,16.65,3.33,40.33,16.28,9.62,31.45,20.35,116.92,0,0.37,10.36,0,88.43,83.62,2.96,4.07,0,64.38,21.83,5.92,18.5,5.55,6.29,5.18,0,0,11.1
3Month,1.04,3.54,3.22,50.34,0.73,0,2.5,1.56,0,8.22,9.67,0.21,0,185.36,14.04,3.12,37.76,5.82,14.25,11.44,19.04,2.91,0.52,10.51,7.8,5.51,1.35,4.78,4.37,0,0.62,7.59,123.26,2.39,0.31,0,0.52,4.68,6.24,11.96
22Month,0.96,6.01,3.42,19.95,0.14,0,2.46,1.37,0.14,4.1,49.47,9.29,0,519.27,8.06,5.33,38.54,1.09,4.51,31.98,22.68,0.55,31.29,5.33,0.55,3.01,0.55,3.14,4.65,5.06,0.41,0.27,41.81,2.87,3.01,0,0.14,0.41,0.14,4.78
