stage,Epithelial.cell,Erythrocyte..Liver.,Hepatocyte,Intestinal.bulb.cell,Mesenchymal.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell
24hpf,1,0,0,0,0,0,0,0
72hpf,0.281848056003223,0,0,0,0,0.281848056003223,0,0
21Day,0,0,0.369986860264282,0,0,0,0.369986860264282,0
3Month,0.104017006644673,0,0.624102039868036,0,0,0,0,0.624102039868036
22Month,0,0.136649431988133,0.546597727952532,0.273298863976266,0.409948295964399,0,0,1.2298448878932
