"stage","tissue","counts_sum","Total_sum"
"21Day","Epithelial",220.857959553546,2928.6366430662
"22Month","Epithelial",1625.75093266117,2928.6366430662
"3Month","Epithelial",1060.63192802216,2928.6366430662
"72hpf","Epithelial",21.3958228293216,2928.6366430662
"21Day","Other",1.33853308820331,73.3205288789016
"22Month","Other",34.4392430254383,73.3205288789016
"3Month","Other",2.23964509687937,73.3205288789016
"72hpf","Other",35.3031076683806,73.3205288789016
"21Day","Secretory",24.0935955876595,59.3390780745108
"22Month","Secretory",9.8397837215538,59.3390780745108
"3Month","Secretory",17.9171607750349,59.3390780745108
"72hpf","Secretory",7.48853799026255,59.3390780745108
"21Day","Immune",6.69266544101654,46.45249410302
"22Month","Immune",20.7728767455025,46.45249410302
"3Month","Immune",17.9171607750349,46.45249410302
"72hpf","Immune",1.06979114146608,46.45249410302
"21Day","Stromal",16.0623970584397,37.6402420495515
"22Month","Stromal",9.8397837215538,37.6402420495515
"3Month","Stromal",9.59847898662586,37.6402420495515
"72hpf","Stromal",2.13958228293216,37.6402420495515
"21Day","Neuron",20.0779963230496,33.0625891564473
"22Month","Neuron",2.18661860478973,33.0625891564473
"3Month","Neuron",2.23964509687937,33.0625891564473
"72hpf","Neuron",8.55832913172862,33.0625891564473
"21Day","Muscle",1.33853308820331,21.8063694820277
"22Month","Muscle",8.1998197679615,21.8063694820277
"3Month","Muscle",11.1982254843968,21.8063694820277
"72hpf","Muscle",1.06979114146608,21.8063694820277
"21Day","Erythroid",4.01559926460992,14.8447392159872
"22Month","Erythroid",6.5598558143692,14.8447392159872
"3Month","Erythroid",3.19949299554195,14.8447392159872
"72hpf","Erythroid",1.06979114146608,14.8447392159872
"22Month","Germ",3.82658255838203,14.0649601441163
"3Month","Germ",10.2383775857343,14.0649601441163
"22Month","Endothelial",3.82658255838203,4.14653185793622
"3Month","Endothelial",0.319949299554195,4.14653185793622
