stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,1086.98,0,0,0,0,24.52,0,0,0
72hpf,0,128.37,4.28,0,0,0,11.77,0,0,1.07
21Day,0,81.65,0,0,1.34,0,2.68,0,1.34,2.68
3Month,0.96,1115.66,0.96,10.56,25.28,6.72,2.24,0,1.28,9.92
22Month,0.55,153.61,0,1.64,8.2,0.55,0.55,0.55,1.64,4.37
