stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,12.26,0,0,0,20.43,0,12.26
72hpf,16.05,0,0,1.07,77.02,0,11.77
21Day,34.8,0,5.35,5.35,38.82,1.34,2.68
3Month,33.91,22.4,8.96,1.92,1.28,2.88,6.72
22Month,38.27,2.73,2.73,0,2.19,2.73,2.19
