stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,20.43,0,0
72hpf,0,0,0,0,0,2.14,0,0
21Day,0,1.34,0,1.34,0,0,0,0
3Month,0.32,6.08,37.11,4.16,0.32,0.32,0.64,0
22Month,0,1.64,0,2.73,0,0,0,0.55
