stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,57.21,0,4.09
72hpf,11.77,1.07,1.07,0,3.21,16.05,4.28,10.7
21Day,16.06,1.34,1.34,6.69,5.35,1.34,1.34,1.34
3Month,3.84,0.32,2.56,0.64,0,0.32,0.32,0
22Month,7.11,0,17.49,2.73,0.55,0,0,0.55
