stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,8.17,0
72hpf,5.35,1.07,0,0,1.07,77.02,1.07
21Day,5.35,1.34,0,0,0,22.76,0
3Month,1.6,0,1.28,0.64,0,0,0.64
22Month,3.28,0,0,0,0,0,0
