stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,12.26,0,0,8.17
72hpf,0,2.14,0,0,1.07,23.54,0,0,3.21
21Day,1.34,0,0,1.34,0,8.03,0,0,1.34
3Month,0,1.92,0.64,0.64,0,0,0,0.32,0
22Month,0,2.19,1.64,0.55,0,0.55,1.09,0,0
