stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,155.28,4.09,0,110.33,69.47,674.26,16.35,0,106.25
72hpf,5.35,171.17,27.81,1.07,8.56,32.09,489.96,18.19,7.49,96.28
21Day,12.05,384.16,139.21,8.03,91.02,62.91,265.03,1.34,20.08,149.92
3Month,11.52,973.93,12.8,485.36,228.76,67.19,34.23,0.64,33.59,81.27
22Month,13.12,817.8,13.12,126.82,408.35,36.63,33.89,28.97,13.12,72.16
