stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0
21Day,0,2.68,4.02,0,0,0,0,0
3Month,1.28,7.68,79.67,0.64,0.64,0.96,0.96,0.32
22Month,0,1.09,2.19,0,0,0,0,0
