stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,16.35,0,0,4.09,130.76,0,24.52
72hpf,1.07,0,0,0,0,17.12,1.07,1.07
21Day,0,13.39,8.03,2.68,4.02,33.46,0,14.72
22Month,0,1.09,0,0,0,0,0,0
