stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Stromal
24hpf,4.09,0,4.09,0,61.3,4.09
72hpf,6.42,0,0,0,11.77,3.21
21Day,20.08,1.34,2.68,8.03,21.42,21.42
