stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
72hpf,0,0,0,0,1.07,0,1.07
21Day,0,0,0,1.34,1.34,0,1.34
3Month,1.92,14.4,1.28,0,0,0,0
22Month,3.83,2.19,0.55,0,0,0.55,0
