stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,89.9,633.39,16.35,0,261.53,69.47,7122.6,8.17,0,747.81
72hpf,47.07,711.41,140.14,0,72.75,133.72,6093.53,13.91,19.26,1199.24
21Day,5.35,372.11,693.36,6.69,309.2,128.5,1318.46,4.02,33.46,261.01
3Month,1.6,130.54,12.48,521.2,183.33,13.12,19.52,0.32,4.48,29.44
22Month,2.19,157.98,14.21,62.87,247.09,5.47,10.93,10.39,2.73,14.76
