stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,12.26,0,0,0,0,4.09,0,0
72hpf,44.93,0,0,1.07,0,11.77,1.07,1.07
21Day,125.82,1.34,0,4.02,1.34,6.69,0,6.69
3Month,34.55,0,5.44,0.96,1.92,0,0.96,1.28
22Month,3.83,0,0.55,0,0,1.09,0,0
