stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0
72hpf,0,1.07,0,0,1.07,27.81,0,6.42
21Day,0,1.34,0,0,0,8.03,0,8.03
3Month,0.32,8.96,1.92,0.96,0,0.32,0.32,2.88
22Month,0.55,10.93,1.64,3.28,0.55,0,0,3.83
