stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,65.38,0,4.09,0,0,0
72hpf,0,0,0,12.84,0,1.07,0,0,0
21Day,8.03,1.34,0,69.6,0,1.34,0,0,0
3Month,5.44,0.32,0.32,129.58,0.32,0,0,0.32,2.56
22Month,4.92,1.09,3.28,469.58,1.64,2.19,1.09,0,1.64
