stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
72hpf,0,0,0,1.07,0,0,0,0
3Month,0.96,78.07,1.28,5.44,1.6,0.64,0.32,0.64
22Month,0,10.93,0,4.37,0,0,0,0
