stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,12.26,0,8.17
72hpf,3.21,0,0,1.07,0,11.77,0,5.35
21Day,4.02,2.68,1.34,2.68,2.68,17.4,6.69,14.72
3Month,2.88,0,2.56,0.96,1.6,0,0.32,0.32
22Month,3.28,0,0.55,0,0,0,0,0.55
