stage,Epithelial,Immune,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,0
72hpf,8.56,0,0,0,0
21Day,5.35,0,1.34,0,0
3Month,2.56,0.64,0,0,0
22Month,9.84,1.64,0.55,2.73,0.55
