stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,8.17,0,0,0,0,8.17,0,0
72hpf,2.14,8.56,0,0,0,4.28,5.35,0,14.98
21Day,2.68,9.37,1.34,0,0,1.34,4.02,1.34,9.37
3Month,0.64,21.44,0,16.96,2.88,0.64,0.32,0,5.44
22Month,0,12.03,0.55,13.67,0,0,0,0,1.09
