stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,0,4.09,0,0
72hpf,0,5.35,0,0,0,3.21,0,1.07
21Day,0,0,0,4.02,0,0,0,0
3Month,0.32,26.56,1.28,14.4,0.32,2.24,0.32,0.32
22Month,2.19,108.78,0.55,10.39,0,0,0.55,2.19
