stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
21Day,1.34,0,0,0,0,1.34,0,0,0
3Month,241.24,0.96,2.24,3.84,3.2,0.96,0,3.52,1.92
22Month,82.54,0,0,0.55,0,0,0.55,0.55,0.55
