stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,16.35,0,4.09
72hpf,0,0,0,0,1.07,52.42,0,5.35
21Day,4.02,0,0,2.68,2.68,34.8,2.68,6.69
3Month,1.28,0.64,4.48,0.64,0.64,1.28,0.32,0.32
22Month,2.73,0,2.19,0.55,0,0,0,0.55
