stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,36.78,0,0
72hpf,0,0,0,0,3.21,6.42,0,0
21Day,2.68,0,0,0,1.34,28.11,0,2.68
3Month,25.6,0.64,0.96,2.24,0,0,0,0.32
22Month,2.73,0,0,1.64,0,0,0.55,0.55
