stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,0,0,24.52,0
72hpf,5.35,190.42,63.12,10.7,11.77,455.73,2.14,764.9,133.72
21Day,5.35,163.3,76.3,68.27,36.14,169.99,0,208.81,127.16
