stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,8.17,8.17,0,4.09
72hpf,1.07,0,0,2.14,2.14,0,5.35
21Day,0,0,0,1.34,1.34,0,0
3Month,4.8,30.4,1.6,1.92,0,0.64,0.32
22Month,1.64,0,0,0,0,0.55,0
