stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,8.17,0,0,12.26,0,49.04,0,0,0
72hpf,0,8.56,1.07,0,4.28,0,67.4,0,0,5.35
21Day,0,46.85,29.45,0,54.88,9.37,64.25,0,5.35,5.35
3Month,2.56,16,0.96,4.16,9.6,10.88,0.32,0,0.96,1.92
22Month,2.73,15.31,0,0,16.4,2.19,0.55,0.55,0,1.09
