stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Stromal
24hpf,0,8.17,0,0,0,61.3,20.43
72hpf,0,2.14,0,0,1.07,13.91,4.28
21Day,1.34,14.72,1.34,2.68,0,6.69,4.02
