stage,Endothelial,Epithelial,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,4.09,28.6,8.17
72hpf,1.07,5.35,0,0,12.84,5.35
21Day,0,5.35,1.34,1.34,9.37,9.37
