stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Stromal
72hpf,0,2.14,0,0,0,1.07
21Day,0,1.34,1.34,4.02,2.68,12.05
3Month,0.32,0,0,1.6,0,4.16
22Month,1.64,0,2.19,2.73,0,2.19
