stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,16.35,0
72hpf,4.28,1.07,0,1.07,0,171.17,4.28
21Day,1.34,1.34,0,1.34,2.68,44.17,1.34
3Month,1.92,0,1.92,0,0,0.32,0.64
22Month,17.49,0,2.19,2.73,0,0,2.73
