stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,4.09,0,0
72hpf,3.21,1.07,1.07,0,100.56,0,2.14
21Day,9.37,1.34,2.68,4.02,92.36,2.68,2.68
3Month,0.64,0,0,0.32,0,0,0
22Month,1.09,0,0.55,0,0,0,0
