stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,0,0,0,0,0,0,0
72hpf,16.05,17.12,0,0,3.21,205.4,1.07,4.28
21Day,13.39,4.02,0,6.69,6.69,495.26,6.69,10.71
3Month,0.64,0,0.96,0.32,0,0,0,0.64
22Month,2.73,0,0,0.55,0,0,0,0.55
