stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,8.17,0,0
72hpf,0,0,0,1.07,1.07,8.56,0,0
21Day,0,4.02,0,0,0,6.69,1.34,0
3Month,1.28,0,1.28,0.64,0,0.96,0,0
22Month,1.09,0,2.19,1.09,0,1.64,0,0.55
