stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,8.17,0,0,0,4.09,12.26,0,0
72hpf,0,16.05,0,0,0,0,5.35,0,0
21Day,0,28.11,2.68,0,0,0,4.02,0,1.34
3Month,0,28.8,0,3.52,3.2,0.32,1.28,0,0.32
22Month,0.55,15.85,0.55,1.64,1.64,0,1.09,0.55,1.09
