stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,16.35,0,0,0,89.9,0,0,8.17
72hpf,0,4.28,0,3.21,1.07,22.47,0,0,8.56
21Day,1.34,5.35,0,0,1.34,9.37,0,0,13.39
3Month,0,8.64,4.8,1.6,0.64,0,0,0,0.32
22Month,0,12.57,0,0,0,0.55,2.19,0.55,1.09
