stage,Endothelial,Epithelial,Germ,Immune,Neuron,Secretory,Stromal
24hpf,0,0,0,0,40.86,4.09,0
72hpf,1.07,1.07,0,0,33.16,0,1.07
21Day,0,1.34,0,4.02,17.4,0,0
3Month,0,1.6,1.28,2.88,0.32,0,0.32
22Month,0,3.28,0,1.64,0.55,0,0.55
