stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,122.59,0,0,4.09,8.17,277.88,0,89.9
72hpf,0,11.77,4.28,0,4.28,4.28,121.96,1.07,13.91
21Day,1.34,13.39,9.37,0,2.68,5.35,20.08,4.02,12.05
3Month,0.32,10.56,0.32,0.32,0,0.32,0.32,0.32,0.64
22Month,0,1.09,0,0,0,0,0,0.55,0
