stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,8.17,0,0,4.09,0,694.69,0,8.17
72hpf,8.56,69.54,21.4,0,2.14,26.74,4164.7,1.07,58.84
21Day,0,37.48,32.12,0,12.05,5.35,1072.17,22.76,21.42
3Month,0,0.32,0,0.32,0,0,0.96,0,0.32
22Month,0,0.55,0,0,0.55,0,0.55,0,0
