stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,36.78,0,0
72hpf,3.21,0,0,1.07,1.07,113.4,0,7.49
21Day,10.71,1.34,1.34,8.03,1.34,72.28,4.02,10.71
3Month,3.2,0,4.16,0.64,0.32,1.92,1.6,0
22Month,3.28,0,18.59,0.55,0.55,1.64,2.73,1.09
