stage,Endothelial,Epithelial,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,4.09,8.17,0,49.04,0,8.17
72hpf,0,1.07,0,0,13.91,0,1.07
21Day,0,1.34,1.34,2.68,12.05,1.34,1.34
