stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,8.17,0,0,4.09,0,28.6,0,4.09
72hpf,1.07,0,0,0,0,6.42,0,0
21Day,8.03,1.34,0,4.02,2.68,12.05,0,13.39
3Month,0,0,0.64,0.32,0,0,0,0
22Month,2.19,0,0,4.92,0.55,0.55,0.55,0.55
