stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,179.8,0,0,24.52,20.43,563.92,0,0,89.9
72hpf,0,90.93,3.21,1.07,2.14,14.98,519.92,4.28,3.21,113.4
21Day,2.68,76.3,12.05,9.37,10.71,32.12,212.83,0,8.03,96.37
3Month,1.92,155.82,1.28,424.57,19.84,14.72,18.24,0.32,14.08,27.84
22Month,1.09,89.65,2.19,28.43,14.76,3.28,24.6,14.21,7.65,13.67
