stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,1.07,0,0,0,0,0,0
21Day,0,0,0,0,1.34,0,2.68
3Month,2.88,47.99,0.96,0.96,0,0.32,0.64
22Month,1.64,0,0.55,0,0,0,0
