stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,0,0,0,0,0,0,0
72hpf,1.07,0,0,0,112.33,1.07,0,1.07
21Day,2.68,0,0,0,38.82,0,0,2.68
3Month,14.08,0.96,0.96,0,0,0,0,0.32
22Month,62.32,4.92,5.47,0.55,3.83,3.83,1.09,1.64
