stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,8.17,4.09,65.38,0,16.35
72hpf,2.14,10.7,1.07,1.07,1.07,57.77,3.21,16.05
21Day,0,9.37,0,0,4.02,6.69,0,8.03
3Month,0,1.28,0,0,0,0,0,0.32
22Month,0,2.19,0,0,0,0,0,0
