stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
72hpf,0,1.07,0,0,0,0,2.14,1.07
21Day,0,2.68,1.34,0,1.34,1.34,2.68,0
3Month,0,6.4,0.32,0.96,0.64,0,0,0
22Month,0.55,7.65,0,0,0.55,0,0,0.55
