stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0,0
72hpf,0,1.07,0,0,1.07,191.49,0,0,1.07
21Day,6.69,0,0,0,0,109.76,0,6.69,0
3Month,1.28,0,0.32,0.96,0,0,0,0.32,0
22Month,10.93,0,0.55,1.09,0,0,0.55,0,0.55
