stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,4.09,0,0,0,0,0,0,0
72hpf,1.07,0,0,0,0,0,0,0
21Day,5.35,1.34,0,0,0,0,0,0
3Month,27.2,0,0.96,4.8,1.6,0.32,0,0.32
22Month,6.56,0,0,0,0.55,0.55,0.55,0
