stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
72hpf,2.14,0,0,0,0,39.58,7.49
21Day,0,1.34,0,1.34,16.06,16.06,2.68
3Month,0,0,0.32,0.32,0,0.96,0
22Month,7.11,0,0,0.55,0,2.19,0.55
