stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,4.09,12.26,0,0
72hpf,0,0,0,0,0,39.58,0,0
21Day,2.68,6.69,0,0,2.68,125.82,1.34,4.02
3Month,3.2,0,0,0.32,0,0,0,0
22Month,8.75,0,2.19,2.19,0.55,318.7,0.55,2.19
