stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,20.43,0,0,0,4.09,617.05,0,0
72hpf,40.65,2.14,0,0,9.63,905.04,0,14.98
21Day,10.71,0,0,0,0,107.08,1.34,1.34
3Month,3.2,0,2.56,0.96,0,1.6,0.64,0.32
22Month,4.92,0,0,2.19,0,6.01,0.55,0.55
